Eye Angle Right,Eye Angle Left,Distance Mouth to Shoulder,Distance Left Eye to Right Eye,Distance Left Ear to Right Ear
174.78038737631337,150.68106527514394,0.05693474286544042,0.1141174170528783,0.23699340167318364
174.45776108506067,150.42851318794038,0.053353087711008135,0.11718798601637767,0.2398463002929566
160.37169264258333,165.04876237952143,0.02654488114925936,0.13027442167162098,0.23255158463184494
144.58743636775463,174.25331854757164,0.025404872049222156,0.13199273462451938,0.22715188252025553
130.85801287930607,177.25367450695427,0.038514377602792034,0.129076866782382,0.22050276691716092
124.98588953019734,177.6249833773817,0.05112472204319815,0.1252381695327497,0.2143680919326261
122.89079768298352,176.4879463501114,0.0667837945085954,0.12833115628557562,0.21606516625074887
126.03615948537487,174.9759943633766,0.07328503271802059,0.12788813822456357,0.2156519995709854
129.36721647562985,174.819376530911,0.0760058763373081,0.1280342977592491,0.2159932756046491
143.36353259025714,172.89849039934512,0.08383964919255076,0.12794834444006029,0.21502667644040915
140.93787917932477,169.73884917440404,0.09456920425667567,0.12698098624736234,0.21412711544222743
151.27519577296883,162.60472925726498,0.11740907505863517,0.12323246303176909,0.210449875163118
153.9881674504997,158.96029603562206,0.1279281865265227,0.12039185124634223,0.2065204538702547
148.87850603002957,160.714596712802,0.13480259156381777,0.11801621253267144,0.20355542752748002
122.81594469978944,167.69035015828632,0.1249867178357342,0.11765680912859243,0.20349893072278885
113.93185917850454,173.44046173568125,0.1167791904677163,0.11762850536008268,0.20362310894751265
110.58238029145608,174.41191075398504,0.11324083621754075,0.11800108121472641,0.20341075165950806
113.74262946965845,174.32399573333794,0.11022253851436219,0.11598945060793366,0.2009500190560205
127.77160144278739,167.9991847402635,0.11751347640649613,0.11522008079001496,0.20139482105822165
126.42424256763225,172.97418236193013,0.113625004159727,0.1128601248276624,0.19738284902668934
124.21052145131273,176.39446414049468,0.10747781867115457,0.11198942067276817,0.195959761832723
121.94168089638143,177.67169561102685,0.10551312091102166,0.11202716064069806,0.19529980283923076
113.31748661023602,176.28408698910565,0.10780934921222202,0.11331929377502727,0.1954650111202033
109.94164196332085,176.10499169752651,0.1066059529603108,0.11334258356301417,0.19550302320583055
107.37365036303943,175.86926944239622,0.10830424577345776,0.11284195626824262,0.19513586633078298
112.60639892963893,174.71795471600393,0.10814013669299855,0.1136509548802053,0.1951891960614808
111.6922132592315,169.48350820106356,0.11348907416670609,0.11353237485302023,0.19567026992219475
152.27668871617846,168.35988581728407,0.12451209453686841,0.11478027259767067,0.19689456322923785
151.1687254632614,169.25682821687522,0.12779657311842457,0.11469585230113254,0.19750826846551375
128.71271699714868,178.9382551806816,0.11307589441655007,0.11310694396071645,0.1992784610504275
176.0724030851743,161.3525840303811,0.1417075608684457,0.11567070438246188,0.2047762175395664
176.5080402602847,161.24854600086724,0.14129139507675084,0.1185410182408582,0.20636790585324372
170.23056328955795,163.37148977089205,0.13053552007082894,0.1196998353800913,0.20809646965357423
163.9202167593072,167.83047876798042,0.11879886840056296,0.12262328456812809,0.21332637111014463
160.61019515853224,169.81512756523622,0.11316556774118536,0.11938290384748412,0.20920200335447467
150.91543047752825,176.89157585156948,0.1101775254034773,0.11895052864907298,0.20804708553844187
147.32767178551782,177.1615835574333,0.10686837756111181,0.11826958543264293,0.20786214986192622
150.8741916697603,176.94885405798536,0.11417727542679992,0.11577884124764318,0.20746692958151908
174.49490920292743,164.09561354087808,0.13408757377536376,0.10542731272749886,0.18308321605151037
178.5283680400952,166.40186290311385,0.12477725378254874,0.1038705183359717,0.18344554141431618
179.20934876766094,166.87493685189008,0.1220570623604009,0.1028472852522342,0.18191912071467006
172.7916760123602,161.8293281434245,0.12129312351075051,0.102007027829302,0.18036867153779493
177.77158719909218,166.05134149862158,0.11459070765128598,0.10393094257485258,0.1851475369250086
165.92760536173896,170.72863607131592,0.10832613862378893,0.10734260004033862,0.18880222538040925
156.1100900768899,174.52555354458227,0.10484697108822956,0.10592098969621566,0.18746653145696893
153.61777731771394,179.48840079654866,0.0898334831178773,0.10946603461071014,0.19387089771950322
159.02215265965523,177.80268807523692,0.07748930344566649,0.11126650838553875,0.19438965300604968
162.28326088444712,179.29318256318808,0.07144816949915533,0.11267392324398397,0.1952524886087443
160.2214401036294,179.39200879084495,0.07367130214163711,0.11219077183899516,0.1946725309342538
153.02783912525618,158.64504512803177,0.1348875498366386,0.10670393370272015,0.18653938595364927
152.60082991584713,155.90082941905905,0.1432598232851006,0.10180854388138019,0.18220496166060066
153.2356109564176,155.2729425374927,0.14401143004502887,0.1016030884063001,0.18296029058366903
142.2583663339111,149.74559709622375,0.15731060619831239,0.10035315890236943,0.1819885755199979
126.91837498949428,144.05514990932056,0.18187106127229996,0.10103426812591278,0.18191410363129554
134.46431202510118,146.08957977083224,0.17460266984983247,0.101281996070352,0.1825911301933768
157.61318086017013,153.71600077904182,0.14517375230949833,0.0978961059784563,0.18419572735856862
168.58252982022677,159.58487185163426,0.1334857212393324,0.101722309291183,0.1821634102497062
127.87969389721452,167.69692941979125,0.1282139918313342,0.09985670068207317,0.18147835095870068
109.06441892948389,170.12022050382507,0.11860567386586789,0.10289692363489177,0.1856782345154807
108.88788037023602,170.00217139855621,0.11944196100285538,0.09981117950351646,0.18393662717049666
177.91406162445398,166.43965974054936,0.11915353474048924,0.10487789846621011,0.18221364609147997
147.13979704319036,160.38933144471522,0.13389666988507104,0.10594605464291386,0.18218464363072698
151.8592806109502,166.033516587251,0.09482590524591097,0.11583496737359338,0.20727714478738987
144.4423733905893,175.61317125283486,0.08566986998420603,0.12120218456666221,0.2117870534850277
146.78878885159565,179.10635204733788,0.08147370706758453,0.12261519147122066,0.21371107298560948
148.50969856032486,176.44370653709413,0.071134171158528,0.1248508848613708,0.21508288824667424
155.59015251484178,177.33928059633013,0.07833760464941676,0.12609149222035668,0.21965194523135156
155.32648088652542,171.59504196738433,0.08973907022558,0.1239539112714137,0.21774978351427038
171.0353428065328,165.23631570510375,0.10065602922326357,0.12073994273641142,0.2149944436449644
169.64400540540294,163.91774757032798,0.10870656537058301,0.1214751232527222,0.217206446785761
171.97584767117206,169.69260414043765,0.10685999971266617,0.12704792869929055,0.22564365336461506
157.8006783109411,177.47133456450638,0.09064941309455117,0.13156142705022195,0.23049007216758968
133.34028939865362,176.10451089639488,0.07213740470400697,0.13535079510105902,0.23477237113893817
114.75896842300968,178.44251125494804,0.07615979143737002,0.1288600693139631,0.22563489079670576
108.08678004296024,178.9837786360142,0.08210529872369482,0.12387690189136169,0.22216693939127646
113.13677316647642,179.85561963509517,0.08389612308113059,0.1273743805058271,0.22615072503539507
126.89972913351909,179.70230214993046,0.07859315762579568,0.13193504953945875,0.23077671398369665
150.06265852007277,177.24251790093572,0.056699727156421194,0.13790681415928988,0.24027371889276766
171.90404388697718,175.62733132868453,0.06503605804026522,0.13591159589071353,0.2494670620631713
179.97591089735263,149.87525804117584,0.0758028422181729,0.12096628657457813,0.24840509582313164
178.45657931093422,131.91295097572885,0.09383911668558548,0.11215479926831118,0.2372152765477112
178.13577952451524,125.23336291986743,0.09602096907532705,0.11275519974591733,0.23820857306112103
178.75896654391727,131.7587389139095,0.09328068679608413,0.11568763528621737,0.24125949189345425
162.47570328019046,172.42309202567776,0.05395815598796674,0.13524551563608203,0.2379186581459573
86.98712392848358,178.69659299968856,0.08547870077532294,0.121050063934975,0.21355266089108485
95.89678267877252,178.95736218290673,0.08172195949991243,0.12680462140819948,0.22412849554905748
106.31723490008926,178.44594630660058,0.07688559831873801,0.12803744382432852,0.22498592760383623
136.51283637376184,177.87850999913405,0.05476820791506017,0.14111650671455883,0.23687252937181325
149.7410418913639,177.74139598482824,0.04657596635206953,0.1449692411412805,0.24829384514866498
152.74768431709808,178.7765290989601,0.045269635004679454,0.14546427793715305,0.25040619643396156
152.26167285675257,179.29038096401743,0.043230650353930714,0.14580116707393762,0.2514693158538884
153.214173410514,179.0184917200225,0.03501883465214157,0.14643347553463942,0.2547407266578265
159.55441767960332,179.10919232059692,0.03711270785814466,0.14690274208112897,0.25957049152342565
161.43177809373265,179.530946703916,0.036975128943151046,0.14645535947459412,0.2607365442776802
172.96279950639956,179.64114691451886,0.08805449242282963,0.14147764113292993,0.2471217509037266
166.65590841034953,173.91519326790328,0.09602722892394584,0.13016429574542526,0.22308771639626343
164.07651251448496,174.46871159531483,0.09862877757394976,0.12770583063788105,0.22143409584116636
163.37264887272443,170.04452541632642,0.11193506832850031,0.1256802532755023,0.22038899742386991
141.51924216825574,150.04589659069282,0.1459191800910389,0.09912772396445715,0.18189628718669823
142.0330555412989,150.82984470223883,0.14228797168890817,0.09900323001659503,0.18251089641744653
143.3064976949579,150.7708846375315,0.1412284977734408,0.09851847165293094,0.18246284561333762
145.6189326664666,150.83936047294006,0.13847775052302344,0.09854843574623726,0.18308355285903527
152.49877783451825,153.95998459133574,0.12522915458729328,0.09799919329815064,0.18724482157242525
155.3750408734206,155.00031416112856,0.12060103249625967,0.09840484235736109,0.18961793834861077
163.02469192958955,161.7448147388782,0.1139423580607429,0.09876412898449984,0.19013903459077813
169.45615398006032,161.65526079564194,0.1065221954741366,0.10034458787325953,0.19159840368632355
176.63930031615743,164.92422596430112,0.08764703400969938,0.1048703582607736,0.19542706984119382
151.27773417578277,171.7745439654819,0.07334528821003004,0.1053381112962209,0.19733243876737513
143.48207579065524,175.70915649215257,0.07738183517331873,0.10496851434494399,0.1905817871202905
151.73814483338126,167.42121685477736,0.09291732827032713,0.10618919919616368,0.19099515126810374
173.2526503377119,154.57286127547758,0.12207758085713455,0.10317735602271487,0.19075187345782818
158.02738244535809,155.18542557079402,0.16110573814211473,0.09535188898265647,0.18432017072527096
157.42994347885605,157.01914432160163,0.15850220198624126,0.09328079607519624,0.18251067023130998
148.3565789551087,153.87044494523934,0.16249700380746987,0.0927783964767537,0.18191378490200238
117.61250855469189,145.07501880959333,0.19254000682667968,0.09372235567789589,0.17479688270789137
127.05085765810973,151.5915249302445,0.16679734286164463,0.09822092246806954,0.1846888361633081
136.13352447097998,151.59718909743086,0.1605890401891892,0.09575066400986351,0.18478625519217937
142.91090881954713,151.61903282580494,0.1549467554731842,0.09637557481969283,0.18602978592868039
151.51901201237175,156.26067031765567,0.14459971696252313,0.09754158461915553,0.18935656051539268
153.48970129219916,157.33047654856324,0.13987868326992028,0.0990104295953783,0.19102514229539044
136.18931991788182,153.0188616891969,0.17768768399122667,0.0950342931697534,0.1935463388727146
128.56614709932273,152.15423340909638,0.17761518176619617,0.09659484746359713,0.19187565671284978
127.04519806946239,151.18904986341985,0.1654669213525229,0.09763202158202818,0.186624751876338
120.39489258676204,154.83629658783707,0.1631001657120861,0.10161651485826942,0.187139142858223
134.68641013334064,156.14530290854253,0.15838353925276621,0.100596097183015,0.18722967107435506
152.3004880516298,155.36860751738928,0.14664066098859843,0.0984736492137605,0.1898402966999722
155.6510704771434,155.85788681699924,0.139079370680945,0.09927821024468264,0.19069804754516584
155.9404516114057,154.41115849362217,0.14365351574228638,0.09585802434819761,0.19015142912286453
151.0188864435361,155.05177165323335,0.14783253870344812,0.09628675184948754,0.19081553744771482
137.28472043305,154.33694014450623,0.13971827738597603,0.10350170417153394,0.18953976230126088
148.24940524724533,160.98089461995977,0.12876831592593196,0.10306620068317036,0.18601765632014117
172.57949584516246,161.72506163465746,0.11140229333414725,0.1020812877078553,0.1880427193734147
171.07665037841548,169.10352413432216,0.09385961008235698,0.09892702552143842,0.19787380523468687
170.38748477101842,174.41279923481724,0.09736869608824458,0.09920063263318234,0.20494571519841864
178.61107703974832,172.49754930571353,0.10855867511359495,0.0926713311089931,0.19835996632982167
179.55209908136885,171.2951815156616,0.10954408007568274,0.09615197218046007,0.19910696157611996
162.15796982737683,160.78282283174278,0.12387357225858503,0.1045320891323666,0.1904106906946179
127.94470260570088,157.8663649424143,0.1439877462759869,0.09911039884717208,0.17893017278021958
118.04158042277676,149.553848268975,0.1613069030670777,0.10047762566715325,0.18222404247693613
113.45831183470165,143.87398917035333,0.2202999194497608,0.10881744255618596,0.19132085265960383
116.82578849494635,153.8390277420057,0.21227104770420743,0.1070648562204523,0.1965327394753364
110.31443438531274,157.33296468800324,0.2050288875988425,0.10925134143245484,0.1941178497844087
140.4012670916259,157.26634160138198,0.19236076628400858,0.11421476019229673,0.2005538383167064
150.0360868512175,156.7688512200429,0.18394156312399101,0.11304986782795295,0.2021212379323214
146.36393902356565,161.3819704265731,0.1819203477073087,0.11425211156784829,0.20313067515967054
175.63589979948364,162.45219721406588,0.1217758948215375,0.12857311881475889,0.22759146661031565
167.23565039064007,169.33238520206453,0.11159457846239534,0.1276629272490404,0.22767937865811244
157.51951926786768,176.647547390445,0.08389972682426192,0.13211946218760112,0.23716692899509165
161.30109756789267,178.66047095466945,0.08105491254919896,0.13205532257809696,0.2321914526541396
178.47335310709508,155.22349565996936,0.10720114432159675,0.1130529069828071,0.24030483226841298
177.95425713439175,159.87068231700232,0.074527067457527,0.135438790514785,0.2455324682561598
172.33798836868726,170.69340404296833,0.07075953205760717,0.13365615066547645,0.24450219125702286
174.16587734046027,172.61438566147285,0.06370143358252123,0.1368353821122346,0.24384693523102993
159.55559586614905,172.31316711457586,0.04973162589767982,0.13796395332136716,0.2430974226292486
159.32775730633185,171.06850937741527,0.08287223129132686,0.11438753796802774,0.22739267775227293
176.95722475199634,172.0899536158727,0.0892751501016993,0.11084608345755842,0.20955550730151998
